[INFO][2020-12-19T12:25:10.125][log.go:58] _com_request_in||spanid=f3d2c6de380704bb||method=GET||body=||traceid=ac0f46785fdd80a6c0d01c6f104dc7b0||cspanid=||uri=/service/service_list?page_no=1&page_size=20||args=map[]||from=127.0.0.1
[INFO][2020-12-19T12:25:10.125][log.go:58] _com_mysql_success||level=sql||sql=SELECT * FROM `gateway_service_info`  WHERE (is_delete=0) ORDER BY id desc LIMIT 20 OFFSET 0||cspanid=||spanid=f3d2c6de380704bb||source=/Users/tizzy/test/go_gateway_demo/dao/service_info.go:78||current_time=2020-12-19 12:25:10||proc_time=0.000000000||affected_row=6||traceid=ac0f46785fdd80a6c0d01c6f104dc7b0
[INFO][2020-12-19T12:25:10.125][log.go:58] _com_mysql_success||source=/Users/tizzy/test/go_gateway_demo/dao/service_info.go:81||sql=SELECT count(*) FROM `gateway_service_info`  WHERE (is_delete=0) LIMIT 20 OFFSET 0||traceid=ac0f46785fdd80a6c0d01c6f104dc7b0||spanid=f3d2c6de380704bb||level=sql||current_time=2020-12-19 12:25:10||proc_time=0.000000000||affected_row=0||cspanid=
[INFO][2020-12-19T12:25:10.125][log.go:58] _com_mysql_success||current_time=2020-12-19 12:25:10||proc_time=0.000000000||traceid=ac0f46785fdd80a6c0d01c6f104dc7b0||source=/Users/tizzy/test/go_gateway_demo/dao/service_http_rule.go:27||sql=SELECT * FROM `gateway_service_http_rule`  WHERE (`gateway_service_http_rule`.`service_id` = '61')||affected_row=1||cspanid=||spanid=f3d2c6de380704bb||level=sql
[INFO][2020-12-19T12:25:10.125][log.go:58] _com_mysql_success||level=sql||current_time=2020-12-19 12:25:10||proc_time=0.000000000||affected_row=0||cspanid=||source=/Users/tizzy/test/go_gateway_demo/dao/service_grpc_rule.go:22||sql=SELECT * FROM `gateway_service_grpc_rule`  WHERE (`gateway_service_grpc_rule`.`service_id` = '61')||traceid=ac0f46785fdd80a6c0d01c6f104dc7b0||spanid=f3d2c6de380704bb
[INFO][2020-12-19T12:25:10.125][log.go:58] _com_mysql_success||sql=SELECT * FROM `gateway_service_tcp_rule`  WHERE (`gateway_service_tcp_rule`.`service_id` = '61')||affected_row=0||traceid=ac0f46785fdd80a6c0d01c6f104dc7b0||cspanid=||spanid=f3d2c6de380704bb||level=sql||source=/Users/tizzy/test/go_gateway_demo/dao/service_tcp_rule.go:21||current_time=2020-12-19 12:25:10||proc_time=0.000000000
[INFO][2020-12-19T12:25:10.125][log.go:58] _com_mysql_success||source=/Users/tizzy/test/go_gateway_demo/dao/service_access_control.go:26||current_time=2020-12-19 12:25:10||sql=SELECT * FROM `gateway_service_access_control`  WHERE (`gateway_service_access_control`.`service_id` = '61')||affected_row=1||cspanid=||spanid=f3d2c6de380704bb||level=sql||proc_time=0.000000000||traceid=ac0f46785fdd80a6c0d01c6f104dc7b0
[INFO][2020-12-19T12:25:10.125][log.go:58] _com_mysql_success||sql=SELECT * FROM `gateway_service_load_balance`  WHERE (`gateway_service_load_balance`.`service_id` = '61')||affected_row=1||traceid=ac0f46785fdd80a6c0d01c6f104dc7b0||spanid=f3d2c6de380704bb||source=/Users/tizzy/test/go_gateway_demo/dao/service_load_balance.go:33||proc_time=0.000000000||cspanid=||level=sql||current_time=2020-12-19 12:25:10
[INFO][2020-12-19T12:25:10.125][log.go:58] _com_mysql_success||level=sql||traceid=ac0f46785fdd80a6c0d01c6f104dc7b0||cspanid=||spanid=f3d2c6de380704bb||source=/Users/tizzy/test/go_gateway_demo/dao/service_http_rule.go:27||current_time=2020-12-19 12:25:10||proc_time=0.000000000||sql=SELECT * FROM `gateway_service_http_rule`  WHERE (`gateway_service_http_rule`.`service_id` = '60')||affected_row=1
[INFO][2020-12-19T12:25:10.125][log.go:58] _com_mysql_success||traceid=ac0f46785fdd80a6c0d01c6f104dc7b0||level=sql||current_time=2020-12-19 12:25:10||proc_time=0.000000000||affected_row=0||source=/Users/tizzy/test/go_gateway_demo/dao/service_grpc_rule.go:22||sql=SELECT * FROM `gateway_service_grpc_rule`  WHERE (`gateway_service_grpc_rule`.`service_id` = '60')||cspanid=||spanid=f3d2c6de380704bb
[INFO][2020-12-19T12:25:10.125][log.go:58] _com_mysql_success||spanid=f3d2c6de380704bb||level=sql||current_time=2020-12-19 12:25:10||sql=SELECT * FROM `gateway_service_tcp_rule`  WHERE (`gateway_service_tcp_rule`.`service_id` = '60')||traceid=ac0f46785fdd80a6c0d01c6f104dc7b0||cspanid=||source=/Users/tizzy/test/go_gateway_demo/dao/service_tcp_rule.go:21||proc_time=0.000000000||affected_row=0
[INFO][2020-12-19T12:25:10.125][log.go:58] _com_mysql_success||level=sql||current_time=2020-12-19 12:25:10||sql=SELECT * FROM `gateway_service_access_control`  WHERE (`gateway_service_access_control`.`service_id` = '60')||source=/Users/tizzy/test/go_gateway_demo/dao/service_access_control.go:26||proc_time=0.000000000||affected_row=1||traceid=ac0f46785fdd80a6c0d01c6f104dc7b0||cspanid=||spanid=f3d2c6de380704bb
[INFO][2020-12-19T12:25:10.125][log.go:58] _com_mysql_success||traceid=ac0f46785fdd80a6c0d01c6f104dc7b0||cspanid=||spanid=f3d2c6de380704bb||current_time=2020-12-19 12:25:10||proc_time=0.000000000||sql=SELECT * FROM `gateway_service_load_balance`  WHERE (`gateway_service_load_balance`.`service_id` = '60')||affected_row=1||level=sql||source=/Users/tizzy/test/go_gateway_demo/dao/service_load_balance.go:33
[INFO][2020-12-19T12:25:10.125][log.go:58] _com_mysql_success||source=/Users/tizzy/test/go_gateway_demo/dao/service_http_rule.go:27||current_time=2020-12-19 12:25:10||spanid=f3d2c6de380704bb||traceid=ac0f46785fdd80a6c0d01c6f104dc7b0||cspanid=||level=sql||proc_time=0.000000000||sql=SELECT * FROM `gateway_service_http_rule`  WHERE (`gateway_service_http_rule`.`service_id` = '59')||affected_row=1
[INFO][2020-12-19T12:25:10.125][log.go:58] _com_mysql_success||affected_row=0||source=/Users/tizzy/test/go_gateway_demo/dao/service_grpc_rule.go:22||proc_time=0.000000000||sql=SELECT * FROM `gateway_service_grpc_rule`  WHERE (`gateway_service_grpc_rule`.`service_id` = '59')||cspanid=||spanid=f3d2c6de380704bb||level=sql||current_time=2020-12-19 12:25:10||traceid=ac0f46785fdd80a6c0d01c6f104dc7b0
[INFO][2020-12-19T12:25:10.125][log.go:58] _com_mysql_success||source=/Users/tizzy/test/go_gateway_demo/dao/service_tcp_rule.go:21||current_time=2020-12-19 12:25:10||affected_row=0||cspanid=||spanid=f3d2c6de380704bb||level=sql||proc_time=0.000000000||sql=SELECT * FROM `gateway_service_tcp_rule`  WHERE (`gateway_service_tcp_rule`.`service_id` = '59')||traceid=ac0f46785fdd80a6c0d01c6f104dc7b0
[INFO][2020-12-19T12:25:10.125][log.go:58] _com_mysql_success||source=/Users/tizzy/test/go_gateway_demo/dao/service_access_control.go:26||current_time=2020-12-19 12:25:10||proc_time=0.000000000||sql=SELECT * FROM `gateway_service_access_control`  WHERE (`gateway_service_access_control`.`service_id` = '59')||affected_row=1||cspanid=||level=sql||traceid=ac0f46785fdd80a6c0d01c6f104dc7b0||spanid=f3d2c6de380704bb
[INFO][2020-12-19T12:25:10.125][log.go:58] _com_mysql_success||level=sql||source=/Users/tizzy/test/go_gateway_demo/dao/service_load_balance.go:33||cspanid=||current_time=2020-12-19 12:25:10||proc_time=0.000000000||sql=SELECT * FROM `gateway_service_load_balance`  WHERE (`gateway_service_load_balance`.`service_id` = '59')||affected_row=1||traceid=ac0f46785fdd80a6c0d01c6f104dc7b0||spanid=f3d2c6de380704bb
[INFO][2020-12-19T12:25:10.125][log.go:58] _com_mysql_success||source=/Users/tizzy/test/go_gateway_demo/dao/service_http_rule.go:27||current_time=2020-12-19 12:25:10||proc_time=0.000000000||cspanid=||spanid=f3d2c6de380704bb||level=sql||sql=SELECT * FROM `gateway_service_http_rule`  WHERE (`gateway_service_http_rule`.`service_id` = '58')||affected_row=0||traceid=ac0f46785fdd80a6c0d01c6f104dc7b0
[INFO][2020-12-19T12:25:10.125][log.go:58] _com_mysql_success||current_time=2020-12-19 12:25:10||proc_time=0.000000000||affected_row=1||traceid=ac0f46785fdd80a6c0d01c6f104dc7b0||cspanid=||spanid=f3d2c6de380704bb||level=sql||source=/Users/tizzy/test/go_gateway_demo/dao/service_grpc_rule.go:22||sql=SELECT * FROM `gateway_service_grpc_rule`  WHERE (`gateway_service_grpc_rule`.`service_id` = '58')
[INFO][2020-12-19T12:25:10.125][log.go:58] _com_mysql_success||affected_row=0||cspanid=||spanid=f3d2c6de380704bb||level=sql||source=/Users/tizzy/test/go_gateway_demo/dao/service_tcp_rule.go:21||current_time=2020-12-19 12:25:10||sql=SELECT * FROM `gateway_service_tcp_rule`  WHERE (`gateway_service_tcp_rule`.`service_id` = '58')||proc_time=0.000000000||traceid=ac0f46785fdd80a6c0d01c6f104dc7b0
[INFO][2020-12-19T12:25:10.125][log.go:58] _com_mysql_success||source=/Users/tizzy/test/go_gateway_demo/dao/service_access_control.go:26||current_time=2020-12-19 12:25:10||proc_time=0.000000000||affected_row=1||traceid=ac0f46785fdd80a6c0d01c6f104dc7b0||cspanid=||level=sql||spanid=f3d2c6de380704bb||sql=SELECT * FROM `gateway_service_access_control`  WHERE (`gateway_service_access_control`.`service_id` = '58')
[INFO][2020-12-19T12:25:10.125][log.go:58] _com_mysql_success||source=/Users/tizzy/test/go_gateway_demo/dao/service_load_balance.go:33||current_time=2020-12-19 12:25:10||proc_time=0.000000000||sql=SELECT * FROM `gateway_service_load_balance`  WHERE (`gateway_service_load_balance`.`service_id` = '58')||traceid=ac0f46785fdd80a6c0d01c6f104dc7b0||spanid=f3d2c6de380704bb||level=sql||affected_row=1||cspanid=
[INFO][2020-12-19T12:25:10.125][log.go:58] _com_mysql_success||current_time=2020-12-19 12:25:10||affected_row=0||traceid=ac0f46785fdd80a6c0d01c6f104dc7b0||cspanid=||level=sql||proc_time=0.000000000||sql=SELECT * FROM `gateway_service_http_rule`  WHERE (`gateway_service_http_rule`.`service_id` = '57')||spanid=f3d2c6de380704bb||source=/Users/tizzy/test/go_gateway_demo/dao/service_http_rule.go:27
[INFO][2020-12-19T12:25:10.125][log.go:58] _com_mysql_success||cspanid=||source=/Users/tizzy/test/go_gateway_demo/dao/service_grpc_rule.go:22||sql=SELECT * FROM `gateway_service_grpc_rule`  WHERE (`gateway_service_grpc_rule`.`service_id` = '57')||proc_time=0.000000000||affected_row=0||traceid=ac0f46785fdd80a6c0d01c6f104dc7b0||spanid=f3d2c6de380704bb||level=sql||current_time=2020-12-19 12:25:10
[INFO][2020-12-19T12:25:10.125][log.go:58] _com_mysql_success||affected_row=1||cspanid=||current_time=2020-12-19 12:25:10||proc_time=0.000000000||sql=SELECT * FROM `gateway_service_tcp_rule`  WHERE (`gateway_service_tcp_rule`.`service_id` = '57')||traceid=ac0f46785fdd80a6c0d01c6f104dc7b0||spanid=f3d2c6de380704bb||level=sql||source=/Users/tizzy/test/go_gateway_demo/dao/service_tcp_rule.go:21
[INFO][2020-12-19T12:25:10.125][log.go:58] _com_mysql_success||level=sql||affected_row=1||traceid=ac0f46785fdd80a6c0d01c6f104dc7b0||cspanid=||spanid=f3d2c6de380704bb||source=/Users/tizzy/test/go_gateway_demo/dao/service_access_control.go:26||current_time=2020-12-19 12:25:10||proc_time=0.000000000||sql=SELECT * FROM `gateway_service_access_control`  WHERE (`gateway_service_access_control`.`service_id` = '57')
[INFO][2020-12-19T12:25:10.125][log.go:58] _com_mysql_success||affected_row=1||cspanid=||spanid=f3d2c6de380704bb||level=sql||source=/Users/tizzy/test/go_gateway_demo/dao/service_load_balance.go:33||current_time=2020-12-19 12:25:10||proc_time=0.000000000||sql=SELECT * FROM `gateway_service_load_balance`  WHERE (`gateway_service_load_balance`.`service_id` = '57')||traceid=ac0f46785fdd80a6c0d01c6f104dc7b0
[INFO][2020-12-19T12:25:10.125][log.go:58] _com_mysql_success||current_time=2020-12-19 12:25:10||cspanid=||level=sql||source=/Users/tizzy/test/go_gateway_demo/dao/service_http_rule.go:27||proc_time=0.000000000||sql=SELECT * FROM `gateway_service_http_rule`  WHERE (`gateway_service_http_rule`.`service_id` = '56')||affected_row=1||traceid=ac0f46785fdd80a6c0d01c6f104dc7b0||spanid=f3d2c6de380704bb
[INFO][2020-12-19T12:25:10.125][log.go:58] _com_mysql_success||source=/Users/tizzy/test/go_gateway_demo/dao/service_grpc_rule.go:22||current_time=2020-12-19 12:25:10||sql=SELECT * FROM `gateway_service_grpc_rule`  WHERE (`gateway_service_grpc_rule`.`service_id` = '56')||spanid=f3d2c6de380704bb||level=sql||affected_row=0||traceid=ac0f46785fdd80a6c0d01c6f104dc7b0||cspanid=||proc_time=0.000000000
[INFO][2020-12-19T12:25:10.125][log.go:58] _com_mysql_success||sql=SELECT * FROM `gateway_service_tcp_rule`  WHERE (`gateway_service_tcp_rule`.`service_id` = '56')||affected_row=0||traceid=ac0f46785fdd80a6c0d01c6f104dc7b0||cspanid=||level=sql||current_time=2020-12-19 12:25:10||proc_time=0.000000000||source=/Users/tizzy/test/go_gateway_demo/dao/service_tcp_rule.go:21||spanid=f3d2c6de380704bb
[INFO][2020-12-19T12:25:10.125][log.go:58] _com_mysql_success||level=sql||source=/Users/tizzy/test/go_gateway_demo/dao/service_access_control.go:26||proc_time=0.000000000||traceid=ac0f46785fdd80a6c0d01c6f104dc7b0||cspanid=||current_time=2020-12-19 12:25:10||sql=SELECT * FROM `gateway_service_access_control`  WHERE (`gateway_service_access_control`.`service_id` = '56')||affected_row=1||spanid=f3d2c6de380704bb
[INFO][2020-12-19T12:25:10.125][log.go:58] _com_mysql_success||level=sql||traceid=ac0f46785fdd80a6c0d01c6f104dc7b0||spanid=f3d2c6de380704bb||source=/Users/tizzy/test/go_gateway_demo/dao/service_load_balance.go:33||current_time=2020-12-19 12:25:10||proc_time=0.000000000||sql=SELECT * FROM `gateway_service_load_balance`  WHERE (`gateway_service_load_balance`.`service_id` = '56')||affected_row=1||cspanid=
[INFO][2020-12-19T12:25:10.125][log.go:58] _com_request_out||from=127.0.0.1||traceid=ac0f46785fdd80a6c0d01c6f104dc7b0||cspanid=||spanid=f3d2c6de380704bb||uri=/service/service_list?page_no=1&page_size=20||method=GET||args=map[]||response={\"errno\":0,\"errmsg\":\"\",\"data\":{\"total\":6,\"list\":[{\"id\":61,\"service_name\":\"test_https_server\",\"service_desc\":\"测试https服务\",\"load_type\":0,\"service_addr\":\"127.0.0.1:4880/test_https_server\",\"qps\":0,\"qpd\":0,\"total_node\":2},{\"id\":60,\"service_name\":\"test_strip_uri\",\"service_desc\":\"测试路径接入\",\"load_type\":0,\"service_addr\":\"127.0.0.1:8880/test_strip_uri\",\"qps\":0,\"qpd\":0,\"total_node\":2},{\"id\":59,\"service_name\":\"test.com:8080\",\"service_desc\":\"测试域名接入\",\"load_type\":0,\"service_addr\":\"test.com\",\"qps\":0,\"qpd\":0,\"total_node\":2},{\"id\":58,\"service_name\":\"test_grpc_service\",\"service_desc\":\"测试GRPC服务\",\"load_type\":2,\"service_addr\":\"127.0.0.1:8012\",\"qps\":0,\"qpd\":0,\"total_node\":1},{\"id\":57,\"service_name\":\"test_tcp_service\",\"service_desc\":\"测试TCP代理\",\"load_type\":1,\"service_addr\":\"127.0.0.1:8011\",\"qps\":0,\"qpd\":0,\"total_node\":1},{\"id\":56,\"service_name\":\"test_http_service\",\"service_desc\":\"测试HTTP代理\",\"load_type\":0,\"service_addr\":\"127.0.0.1:4880/test_http_service\",\"qps\":0,\"qpd\":0,\"total_node\":2}]},\"trace_id\":\"ac0f46785fdd80a6c0d01c6f104dc7b0\",\"stack\":null}||proc_time=0.011678355
[INFO][2020-12-19T12:42:44.075][log.go:58] _com_request_in||method=GET||args=map[]||body=||cspanid=||uri=/service/service_list?page_no=1&page_size=20||traceid=ac0f46785fdd84c4e9d01d3a104dc7b0||spanid=f3d2c2bc380704bb||from=127.0.0.1
[INFO][2020-12-19T12:42:44.075][log.go:58] _com_mysql_success||sql=SELECT * FROM `gateway_service_info`  WHERE (is_delete=0) ORDER BY id desc LIMIT 20 OFFSET 0||traceid=ac0f46785fdd84c4e9d01d3a104dc7b0||cspanid=||source=/Users/tizzy/test/go_gateway_demo/dao/service_info.go:78||current_time=2020-12-19 12:42:44||proc_time=0.000000000||spanid=f3d2c2bc380704bb||level=sql||affected_row=6
[INFO][2020-12-19T12:42:44.075][log.go:58] _com_mysql_success||level=sql||current_time=2020-12-19 12:42:44||cspanid=||source=/Users/tizzy/test/go_gateway_demo/dao/service_info.go:81||proc_time=0.000000000||sql=SELECT count(*) FROM `gateway_service_info`  WHERE (is_delete=0) LIMIT 20 OFFSET 0||affected_row=0||traceid=ac0f46785fdd84c4e9d01d3a104dc7b0||spanid=f3d2c2bc380704bb
[INFO][2020-12-19T12:42:44.075][log.go:58] _com_mysql_success||affected_row=1||cspanid=||source=/Users/tizzy/test/go_gateway_demo/dao/service_http_rule.go:27||current_time=2020-12-19 12:42:44||proc_time=0.000000000||sql=SELECT * FROM `gateway_service_http_rule`  WHERE (`gateway_service_http_rule`.`service_id` = '61')||level=sql||traceid=ac0f46785fdd84c4e9d01d3a104dc7b0||spanid=f3d2c2bc380704bb
[INFO][2020-12-19T12:42:44.075][log.go:58] _com_mysql_success||spanid=f3d2c2bc380704bb||level=sql||current_time=2020-12-19 12:42:44||affected_row=0||cspanid=||source=/Users/tizzy/test/go_gateway_demo/dao/service_grpc_rule.go:22||proc_time=0.000000000||sql=SELECT * FROM `gateway_service_grpc_rule`  WHERE (`gateway_service_grpc_rule`.`service_id` = '61')||traceid=ac0f46785fdd84c4e9d01d3a104dc7b0
[INFO][2020-12-19T12:42:44.075][log.go:58] _com_mysql_success||proc_time=0.000000000||affected_row=0||traceid=ac0f46785fdd84c4e9d01d3a104dc7b0||cspanid=||spanid=f3d2c2bc380704bb||level=sql||source=/Users/tizzy/test/go_gateway_demo/dao/service_tcp_rule.go:21||current_time=2020-12-19 12:42:44||sql=SELECT * FROM `gateway_service_tcp_rule`  WHERE (`gateway_service_tcp_rule`.`service_id` = '61')
[INFO][2020-12-19T12:42:44.075][log.go:58] _com_mysql_success||level=sql||traceid=ac0f46785fdd84c4e9d01d3a104dc7b0||cspanid=||spanid=f3d2c2bc380704bb||source=/Users/tizzy/test/go_gateway_demo/dao/service_access_control.go:26||current_time=2020-12-19 12:42:44||proc_time=0.000000000||sql=SELECT * FROM `gateway_service_access_control`  WHERE (`gateway_service_access_control`.`service_id` = '61')||affected_row=1
[INFO][2020-12-19T12:42:44.075][log.go:58] _com_mysql_success||source=/Users/tizzy/test/go_gateway_demo/dao/service_load_balance.go:33||current_time=2020-12-19 12:42:44||proc_time=0.000000000||affected_row=1||spanid=f3d2c2bc380704bb||level=sql||traceid=ac0f46785fdd84c4e9d01d3a104dc7b0||cspanid=||sql=SELECT * FROM `gateway_service_load_balance`  WHERE (`gateway_service_load_balance`.`service_id` = '61')
[INFO][2020-12-19T12:42:44.075][log.go:58] _com_mysql_success||current_time=2020-12-19 12:42:44||affected_row=1||traceid=ac0f46785fdd84c4e9d01d3a104dc7b0||cspanid=||spanid=f3d2c2bc380704bb||level=sql||source=/Users/tizzy/test/go_gateway_demo/dao/service_http_rule.go:27||proc_time=0.000000000||sql=SELECT * FROM `gateway_service_http_rule`  WHERE (`gateway_service_http_rule`.`service_id` = '60')
[INFO][2020-12-19T12:42:44.075][log.go:58] _com_mysql_success||proc_time=0.000000000||level=sql||source=/Users/tizzy/test/go_gateway_demo/dao/service_grpc_rule.go:22||affected_row=0||traceid=ac0f46785fdd84c4e9d01d3a104dc7b0||cspanid=||spanid=f3d2c2bc380704bb||current_time=2020-12-19 12:42:44||sql=SELECT * FROM `gateway_service_grpc_rule`  WHERE (`gateway_service_grpc_rule`.`service_id` = '60')
[INFO][2020-12-19T12:42:44.075][log.go:58] _com_mysql_success||cspanid=||level=sql||source=/Users/tizzy/test/go_gateway_demo/dao/service_tcp_rule.go:21||current_time=2020-12-19 12:42:44||traceid=ac0f46785fdd84c4e9d01d3a104dc7b0||spanid=f3d2c2bc380704bb||proc_time=0.000000000||sql=SELECT * FROM `gateway_service_tcp_rule`  WHERE (`gateway_service_tcp_rule`.`service_id` = '60')||affected_row=0
[INFO][2020-12-19T12:42:44.075][log.go:58] _com_mysql_success||sql=SELECT * FROM `gateway_service_access_control`  WHERE (`gateway_service_access_control`.`service_id` = '60')||affected_row=1||traceid=ac0f46785fdd84c4e9d01d3a104dc7b0||spanid=f3d2c2bc380704bb||level=sql||source=/Users/tizzy/test/go_gateway_demo/dao/service_access_control.go:26||current_time=2020-12-19 12:42:44||proc_time=0.000000000||cspanid=
[INFO][2020-12-19T12:42:44.075][log.go:58] _com_mysql_success||proc_time=0.000000000||sql=SELECT * FROM `gateway_service_load_balance`  WHERE (`gateway_service_load_balance`.`service_id` = '60')||traceid=ac0f46785fdd84c4e9d01d3a104dc7b0||cspanid=||spanid=f3d2c2bc380704bb||level=sql||source=/Users/tizzy/test/go_gateway_demo/dao/service_load_balance.go:33||current_time=2020-12-19 12:42:44||affected_row=1
[INFO][2020-12-19T12:42:44.075][log.go:58] _com_mysql_success||source=/Users/tizzy/test/go_gateway_demo/dao/service_http_rule.go:27||traceid=ac0f46785fdd84c4e9d01d3a104dc7b0||spanid=f3d2c2bc380704bb||sql=SELECT * FROM `gateway_service_http_rule`  WHERE (`gateway_service_http_rule`.`service_id` = '59')||affected_row=1||cspanid=||level=sql||current_time=2020-12-19 12:42:44||proc_time=0.000000000
[INFO][2020-12-19T12:42:44.075][log.go:58] _com_mysql_success||sql=SELECT * FROM `gateway_service_grpc_rule`  WHERE (`gateway_service_grpc_rule`.`service_id` = '59')||spanid=f3d2c2bc380704bb||level=sql||source=/Users/tizzy/test/go_gateway_demo/dao/service_grpc_rule.go:22||affected_row=0||traceid=ac0f46785fdd84c4e9d01d3a104dc7b0||cspanid=||current_time=2020-12-19 12:42:44||proc_time=0.000000000
[INFO][2020-12-19T12:42:44.075][log.go:58] _com_mysql_success||spanid=f3d2c2bc380704bb||level=sql||current_time=2020-12-19 12:42:44||sql=SELECT * FROM `gateway_service_tcp_rule`  WHERE (`gateway_service_tcp_rule`.`service_id` = '59')||affected_row=0||cspanid=||source=/Users/tizzy/test/go_gateway_demo/dao/service_tcp_rule.go:21||proc_time=0.000000000||traceid=ac0f46785fdd84c4e9d01d3a104dc7b0
[INFO][2020-12-19T12:42:44.075][log.go:58] _com_mysql_success||affected_row=1||spanid=f3d2c2bc380704bb||level=sql||source=/Users/tizzy/test/go_gateway_demo/dao/service_access_control.go:26||sql=SELECT * FROM `gateway_service_access_control`  WHERE (`gateway_service_access_control`.`service_id` = '59')||traceid=ac0f46785fdd84c4e9d01d3a104dc7b0||cspanid=||current_time=2020-12-19 12:42:44||proc_time=0.000000000
[INFO][2020-12-19T12:42:44.075][log.go:58] _com_mysql_success||sql=SELECT * FROM `gateway_service_load_balance`  WHERE (`gateway_service_load_balance`.`service_id` = '59')||level=sql||source=/Users/tizzy/test/go_gateway_demo/dao/service_load_balance.go:33||current_time=2020-12-19 12:42:44||proc_time=0.000000000||spanid=f3d2c2bc380704bb||affected_row=1||traceid=ac0f46785fdd84c4e9d01d3a104dc7b0||cspanid=
[INFO][2020-12-19T12:42:44.075][log.go:58] _com_mysql_success||affected_row=0||traceid=ac0f46785fdd84c4e9d01d3a104dc7b0||spanid=f3d2c2bc380704bb||level=sql||proc_time=0.000000000||sql=SELECT * FROM `gateway_service_http_rule`  WHERE (`gateway_service_http_rule`.`service_id` = '58')||cspanid=||source=/Users/tizzy/test/go_gateway_demo/dao/service_http_rule.go:27||current_time=2020-12-19 12:42:44
[INFO][2020-12-19T12:42:44.075][log.go:58] _com_mysql_success||current_time=2020-12-19 12:42:44||proc_time=0.000000000||sql=SELECT * FROM `gateway_service_grpc_rule`  WHERE (`gateway_service_grpc_rule`.`service_id` = '58')||affected_row=1||traceid=ac0f46785fdd84c4e9d01d3a104dc7b0||level=sql||source=/Users/tizzy/test/go_gateway_demo/dao/service_grpc_rule.go:22||cspanid=||spanid=f3d2c2bc380704bb
[INFO][2020-12-19T12:42:44.075][log.go:58] _com_mysql_success||proc_time=0.000000000||traceid=ac0f46785fdd84c4e9d01d3a104dc7b0||sql=SELECT * FROM `gateway_service_tcp_rule`  WHERE (`gateway_service_tcp_rule`.`service_id` = '58')||affected_row=0||cspanid=||spanid=f3d2c2bc380704bb||level=sql||source=/Users/tizzy/test/go_gateway_demo/dao/service_tcp_rule.go:21||current_time=2020-12-19 12:42:44
[INFO][2020-12-19T12:42:44.075][log.go:58] _com_mysql_success||current_time=2020-12-19 12:42:44||affected_row=1||spanid=f3d2c2bc380704bb||level=sql||source=/Users/tizzy/test/go_gateway_demo/dao/service_access_control.go:26||proc_time=0.000000000||sql=SELECT * FROM `gateway_service_access_control`  WHERE (`gateway_service_access_control`.`service_id` = '58')||traceid=ac0f46785fdd84c4e9d01d3a104dc7b0||cspanid=
[INFO][2020-12-19T12:42:44.075][log.go:58] _com_mysql_success||current_time=2020-12-19 12:42:44||proc_time=0.000000000||sql=SELECT * FROM `gateway_service_load_balance`  WHERE (`gateway_service_load_balance`.`service_id` = '58')||affected_row=1||traceid=ac0f46785fdd84c4e9d01d3a104dc7b0||cspanid=||level=sql||spanid=f3d2c2bc380704bb||source=/Users/tizzy/test/go_gateway_demo/dao/service_load_balance.go:33
[INFO][2020-12-19T12:42:44.075][log.go:58] _com_mysql_success||cspanid=||spanid=f3d2c2bc380704bb||proc_time=0.000000000||sql=SELECT * FROM `gateway_service_http_rule`  WHERE (`gateway_service_http_rule`.`service_id` = '57')||affected_row=0||traceid=ac0f46785fdd84c4e9d01d3a104dc7b0||level=sql||source=/Users/tizzy/test/go_gateway_demo/dao/service_http_rule.go:27||current_time=2020-12-19 12:42:44
[INFO][2020-12-19T12:42:44.075][log.go:58] _com_mysql_success||sql=SELECT * FROM `gateway_service_grpc_rule`  WHERE (`gateway_service_grpc_rule`.`service_id` = '57')||affected_row=0||cspanid=||spanid=f3d2c2bc380704bb||traceid=ac0f46785fdd84c4e9d01d3a104dc7b0||level=sql||source=/Users/tizzy/test/go_gateway_demo/dao/service_grpc_rule.go:22||current_time=2020-12-19 12:42:44||proc_time=0.000000000
